WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RMED,RDEP,GR,NPHI,DTC,ROP,DTS,DCAL,DRHO,ROPA,Well_ID,Date,Oil_volume,Liquid_volume,Water_volume,Water_cut,Working_hours,Dynamic_level,Reservoir_pressure,
15/9-23,1742.936,433910.125,6460000,-1717.87085,HORDALAND GP.,Skade Fm.,12.8327837,0.712886989,0.70683372,104.1704788,0.38600421,141.7907867,182.4836731,330.1607971,0.582783759,0.080892719,133.5553284,15_9-23,1/19/2017,15,50,35,69,24,1876,157,
15/9-23,1743.088,433910.125,6460000,-1718.022827,HORDALAND GP.,Skade Fm.,12.77450752,0.722349584,0.710093737,99.1128006,0.372099996,140.8370209,205.7648773,331.9307251,0.524508417,0.078739896,129.6846466,15_9-23,1/20/2017,15,50,35,69,24,1875,157,
15/9-23,1743.24,433910.125,6460000,-1718.174683,HORDALAND GP.,Skade Fm.,12.65803814,0.732629359,0.711929381,99.77251434,0.372099996,139.316864,237.6843262,336.6382141,0.408037841,0.071654655,139.9949493,15_9-23,1/21/2017,16,50,34,68,24,1877,157,
15/9-23,1743.392,433910.125,6460000,-1718.32666,HORDALAND GP.,Skade Fm.,12.59213734,0.739068747,0.719436467,99.26528168,0.376683384,138.1652985,270.2537842,336.573822,0.342137069,0.06575729,150.3052521,15_9-23,1/22/2017,16,50,34,68,24,1875,157,
15/9-23,1743.544,433910.125,6460000,-1718.478638,HORDALAND GP.,Skade Fm.,12.60057068,0.741172731,0.72390306,96.9285202,0.394207478,137.1850433,261.7794495,334.6279602,0.35057053,0.064525753,160.6155548,15_9-23,1/23/2017,16,50,34,68,24,1875,157,
15/9-23,1743.696,433910.125,6460000,-1718.630615,HORDALAND GP.,Skade Fm.,12.67913628,0.743399978,0.726674557,100.1142654,0.404291749,136.1066132,210.8862152,332.143158,0.429136038,0.065543905,170.9258728,15_9-23,1/24/2017,16,50,34,68,24,1873,156,
15/9-23,1743.848,433910.125,6460000,-1718.782593,HORDALAND GP.,Skade Fm.,12.68080044,0.744610786,0.733900011,106.8098984,0.398322552,135.4481049,178.8072205,331.5508728,0.430801123,0.068501808,181.2361755,15_9-23,1/25/2017,16,50,34,68,24,1875,156,
15/9-23,1744,433910.1563,6460000,-1718.93457,HORDALAND GP.,Skade Fm.,12.68279743,0.748199999,0.733900011,114.8308716,0.407898337,135.18396,165.0465851,333.3978882,0.432798415,0.068900161,191.5464783,15_9-23,1/26/2017,16,50,34,68,24,1875,156,
15/9-23,1744.152,433910.1563,6460000,-1719.086548,HORDALAND GP.,Skade Fm.,12.69513512,0.747730792,0.735406339,116.2392273,0.408470959,135.0112763,161.7015839,333.4590149,0.445135146,0.069065526,186.4211578,15_9-23,1/27/2017,16,50,34,67,24,1832,156,
15/9-23,1744.304,433910.1563,6460000,-1719.238403,HORDALAND GP.,Skade Fm.,12.72607517,0.748035848,0.741051316,117.3486633,0.39283368,134.8835602,161.4978027,331.795929,0.476075202,0.072353512,181.2958374,15_9-23,1/28/2017,16,50,34,67,24,1843,156,
15/9-23,1744.456,433910.1563,6460000,-1719.390503,HORDALAND GP.,Skade Fm.,12.74223995,0.754825652,0.745653093,114.0158615,0.400698811,134.7518616,170.4985962,330.0873718,0.492240012,0.075420812,176.1705017,15_9-23,1/29/2017,16,50,34,67,24,1847,156,
15/9-23,1744.608,433910.1563,6460000,-1719.542358,HORDALAND GP.,Skade Fm.,12.70689964,0.763824105,0.751431942,110.6830597,0.405804694,135.1630402,185.0915985,327.888794,0.456899583,0.075800002,171.0451813,15_9-23,1/30/2017,16,50,34,67,24,1847,156,
15/9-23,1744.76,433910.1563,6460000,-1719.694336,HORDALAND GP.,Skade Fm.,12.70860577,0.777915657,0.757081807,108.6340179,0.400099993,136.2015533,188.1865845,327.2612,0.458605528,0.072956897,165.9198608,15_9-23,1/31/2017,16,50,34,67,24,1847,156,
15/9-23,1744.912,433910.1563,6460000,-1719.846313,HORDALAND GP.,Skade Fm.,12.71409988,0.778404355,0.759787262,109.2222519,0.394061297,137.9675446,176.8258972,328.8600769,0.464099914,0.0638,160.7945404,15_9-23,2/1/2017,16,50,34,67,24,1847,156,
15/9-23,1745.064,433910.1563,6460000,-1719.998291,HORDALAND GP.,Skade Fm.,12.75027847,0.788790405,0.764175355,106.1222,0.374300003,137.8566437,176.8120117,333.8387146,0.500278354,0.064309552,161.4562988,15_9-23,2/2/2017,16,50,34,67,24,1847,156,
15/9-23,1745.216,433910.1563,6460000,-1720.150269,HORDALAND GP.,Skade Fm.,12.87098599,0.818179131,0.779101789,107.0624771,0.374277115,138.6542511,191.9279633,339.3907471,0.620986342,0.066365987,170.0753174,15_9-23,2/3/2017,16,50,34,67,24,1848,156,
15/9-23,1745.368,433910.1875,6460000,-1720.302246,HORDALAND GP.,Skade Fm.,12.8441515,0.864064217,0.799443126,104.2067719,0.37759459,139.1645355,229.8030548,339.1408081,0.594151557,0.067894198,178.6943359,15_9-23,2/4/2017,16,50,34,68,24,1846,156,
15/9-23,1745.52,433910.1875,6460000,-1720.454224,HORDALAND GP.,Skade Fm.,12.74301529,0.927752733,0.865966618,91.37734985,0.389512807,136.0583191,277.3512573,334.8517151,0.582665443,0.069838405,187.3133545,15_9-23,2/5/2017,16,50,34,68,24,1848,156,
15/9-23,1745.672,433910.1875,6460000,-1720.606201,HORDALAND GP.,Skade Fm.,12.73638248,0.965666533,0.929534078,98.24723053,0.390445292,133.7280426,284.9208374,322.9629822,0.798955858,0.06642592,195.9323731,15_9-23,2/6/2017,16,50,34,68,24,1853,156,
15/9-23,1745.824,433910.1875,6460000,-1720.758057,HORDALAND GP.,Skade Fm.,12.66035652,0.794566333,0.83576113,100.7828064,0.390161723,131.6471252,243.6174622,312.4862976,0.410356194,0.040544353,204.5513916,15_9-23,2/7/2017,16,50,34,68,24,1844,156,
15/9-23,1745.976,433910.1875,6460000,-1720.910034,HORDALAND GP.,Skade Fm.,12.40596867,0.762899995,0.774825454,101.5133514,0.39116469,130.5439606,208.3666229,297.1051941,0.155968368,0.032380391,213.1704102,15_9-23,2/8/2017,16,50,34,68,24,1847,156,
15/9-23,1746.128,433910.1875,6460000,-1721.062134,HORDALAND GP.,Skade Fm.,12.4685812,0.768262565,0.75703615,108.6179733,0.393953621,131.3127899,212.5889282,292.2140503,0.218580842,0.037507065,217.3311157,15_9-23,2/9/2017,16,50,34,68,24,1845,156,
15/9-23,1746.28,433910.1875,6460000,-1721.214111,HORDALAND GP.,Skade Fm.,12.70600033,0.788100004,0.763090253,113.1033554,0.403400004,131.3818512,225.9892578,292.7013245,0.456000269,0.052700002,220.6558685,15_9-23,2/10/2017,14,43,29,67,21,1845,156,
15/9-23,1746.432,433910.1875,6460000,-1721.365967,HORDALAND GP.,Skade Fm.,12.72560787,0.794283092,0.78670001,112.7798691,0.40485242,131.7720947,240.299469,294.9822998,0.475607723,0.058903869,223.9806366,15_9-23,2/11/2017,16,50,34,67,24,1772,156,
15/9-23,1746.584,433910.1875,6460000,-1721.517944,HORDALAND GP.,Skade Fm.,12.80049992,0.817900002,0.787520945,112.6158752,0.408963382,132.6213379,255.6478882,300.5112,0.550499916,0.082599998,227.3054047,15_9-23,2/12/2017,16,50,34,67,24,1817,156,
15/9-23,1746.736,433910.1875,6460000,-1721.669922,HORDALAND GP.,Skade Fm.,12.8118782,0.812282085,0.791490972,113.0688705,0.405914873,133.7783661,280.0232544,308.0406494,0.561877668,0.0836749,230.6301727,15_9-23,2/13/2017,16,50,34,67,24,1827,156,
15/9-23,1746.888,433910.2188,6460000,-1721.821777,HORDALAND GP.,Skade Fm.,12.85660076,0.787880957,0.789622068,112.8784332,0.416899532,134.007019,292.0246277,316.4313355,0.606599808,0.087899998,233.9549255,15_9-23,2/14/2017,16,50,34,67,24,1840,156,
15/9-23,1747.04,433910.2188,6460000,-1721.973877,HORDALAND GP.,Skade Fm.,12.88124847,0.777217448,0.76164192,110.5443573,0.415019423,133.4422607,255.394043,315.8973084,0.631247997,0.090902031,236.7985077,15_9-23,2/15/2017,16,50,34,67,24,1840,156,
15/9-23,1747.192,433910.2188,6460000,-1722.125854,HORDALAND GP.,Skade Fm.,12.96660996,0.770218313,0.728900015,109.6471252,0.389908671,132.7488556,234.8098602,315.2884216,0.716609776,0.102477275,238.294754,15_9-23,2/16/2017,16,50,34,67,24,1840,156,
15/9-23,1747.344,433910.2188,6460000,-1722.277832,HORDALAND GP.,Skade Fm.,12.85404778,0.764500022,0.727362454,108.0159531,0.396020442,133.7228241,238.0858307,316.3553162,0.604046464,0.097170875,239.7910004,15_9-23,2/17/2017,16,50,34,67,24,1840,156,
15/9-23,1747.496,433910.2188,6460000,-1722.429688,HORDALAND GP.,Skade Fm.,12.64170075,0.764500022,0.719404638,107.0775604,0.414600015,134.2957764,244.0427399,310.8986816,0.391701698,0.081895299,241.287262,15_9-23,2/18/2017,16,50,34,68,24,1860,156,
15/9-23,1747.648,433910.2188,6460000,-1722.581665,HORDALAND GP.,Skade Fm.,12.61801529,0.756875217,0.713,102.7355576,0.414600015,134.5010376,260.7427368,299.4736023,0.368015528,0.063301347,242.7835083,15_9-23,2/19/2017,16,50,34,68,24,1865,155,
15/9-23,1747.8,433910.2188,6460000,-1722.733643,HORDALAND GP.,Skade Fm.,12.43691444,0.723699987,0.711031497,102.7618179,0.411435664,134.5065765,277.7453919,298.9194641,0.186914176,0.052619297,244.2797546,15_9-23,2/20/2017,15,47,32,68,23,1869,155,
15/9-23,1747.952,433910.2188,6460000,-1722.88562,HORDALAND GP.,Skade Fm.,12.38473988,0.72275579,0.702300012,99.70307159,0.397726834,134.5121307,271.3340759,303.6652222,0.134739637,0.048764769,245.776001,15_9-23,2/21/2017,16,50,34,68,24,1860,155,
15/9-23,1748.104,433910.2188,6460000,-1723.037598,HORDALAND GP.,Skade Fm.,12.40968418,0.718410671,0.702442944,98.37918091,0.398753345,134.5176697,243.6749573,309.7304993,0.15968436,0.044178166,237.3043976,15_9-23,2/22/2017,16,50,34,68,24,1860,155,
15/9-23,1748.256,433910.2188,6460000,-1723.189575,HORDALAND GP.,Skade Fm.,12.43029976,0.717876613,0.70324105,98.81098175,0.404208779,134.5232239,198.076889,306.9718628,0.180299804,0.040399998,224.2322388,15_9-23,2/23/2017,16,50,34,68,24,1877,155,
15/9-23,1748.408,433910.25,6460000,-1723.341553,HORDALAND GP.,Skade Fm.,12.41202927,0.717542708,0.703761339,101.7115021,0.439195991,134.5579834,173.236908,299.4636536,0.162029102,0.038805213,211.16008,15_9-23,2/24/2017,17,52,35,67,24,1871,155,
15/9-23,1748.56,433910.25,6460000,-1723.49353,HORDALAND GP.,Skade Fm.,12.32489967,0.719144464,0.702604234,102.0147934,0.437212706,134.7362824,166.2882385,298.2780457,0.074899674,0.031199999,198.0879364,15_9-23,2/25/2017,17,52,35,67,24,1870,155,
15/9-23,1748.712,433910.25,6460000,-1723.645508,HORDALAND GP.,Skade Fm.,12.33657837,0.721098363,0.700519264,99.25994873,0.420254141,134.9350281,165.2267609,300.3590088,0.086577885,0.031956144,185.0157776,15_9-23,2/26/2017,17,52,35,67,24,1870,155,
15/9-23,1748.864,433910.25,6460000,-1723.797485,HORDALAND GP.,Skade Fm.,12.40592098,0.719884455,0.702099979,104.8493347,0.372961491,135.1029358,168.9560089,311.2648315,0.155921012,0.03644599,171.9436188,15_9-23,2/27/2017,17,52,35,67,24,1877,155,
15/9-23,1749.016,433910.25,6460000,-1723.949341,HORDALAND GP.,Skade Fm.,12.46862125,0.71942085,0.702377737,102.1802979,0.381623268,135.1610107,198.9053803,317.2454224,0.218621567,0.040494099,161.1507416,15_9-23,2/28/2017,17,52,35,67,24,1880,155,
15/9-23,1749.168,433910.25,6460000,-1724.101318,HORDALAND GP.,Skade Fm.,12.50791645,0.721861839,0.704297423,100.2335205,0.403943896,135.2340546,251.7747345,319.3289185,0.257915288,0.043091137,169.8981171,15_9-23,3/1/2017,13,41,28,67,19,1880,155,
15/9-23,1749.32,433910.25,6460000,-1724.253296,HORDALAND GP.,Skade Fm.,12.60073662,0.717557371,0.705935717,101.5807114,0.417794138,135.2888794,263.8539124,318.8260498,0.350736886,0.049764279,178.6454926,15_9-23,3/2/2017,17,52,35,67,24,1880,155,
15/9-23,1749.472,433910.25,6460000,-1724.405273,HORDALAND GP.,Skade Fm.,12.6948452,0.715324104,0.700132847,100.1505585,0.414603531,135.1728516,236.7093964,314.7666931,0.444844633,0.056513537,187.392868,15_9-23,3/3/2017,16,52,36,69,24,1875,155,
15/9-23,1749.624,433910.25,6460000,-1724.557251,HORDALAND GP.,Skade Fm.,12.82385635,0.715801418,0.695888937,97.52388763,0.411105603,135.0109253,219.614151,312.9493103,0.573855996,0.067377657,196.1402435,15_9-23,3/4/2017,16,52,36,69,24,1875,155,
15/9-23,1749.776,433910.25,6460000,-1724.709229,HORDALAND GP.,Skade Fm.,12.91514587,0.714699984,0.692499995,95.86737824,0.406909764,134.7360382,212.4202576,314.4556274,0.665145934,0.07933452,204.887619,15_9-23,3/5/2017,14,46,32,69,21,1892,155,
15/9-23,1749.928,433910.2813,6460000,-1724.861206,HORDALAND GP.,Skade Fm.,12.9442749,0.714301825,0.692293525,93.75016785,0.405018121,134.7203064,212.783371,311.2522583,0.69427371,0.081903219,213.6349945,15_9-23,3/6/2017,16,52,36,69,24,1979,155,
15/9-23,1750.08,433910.2813,6460000,-1725.013062,HORDALAND GP.,Skade Fm.,12.83890057,0.711696506,0.691273451,93.95687866,0.388356149,134.6510925,228.575943,311.1288147,0.588899612,0.082500003,217.1430664,15_9-23,3/7/2017,16,52,36,69,24,1979,155,
15/9-23,1750.232,433910.2813,6460000,-1725.165161,HORDALAND GP.,Skade Fm.,12.8068037,0.710809767,0.692143679,94.16378021,0.397133231,134.6809845,243.9285278,312.191803,0.556802452,0.080453061,215.935791,15_9-23,3/8/2017,16,52,36,69,24,1921,155,
15/9-23,1750.384,433910.2813,6460000,-1725.317139,HORDALAND GP.,Skade Fm.,12.61310005,0.71851337,0.692828715,95.01737976,0.411778987,134.7531586,254.3193817,312.4219971,0.363100112,0.068099998,214.7285004,15_9-23,3/9/2017,16,52,36,69,24,1931,155,
15/9-23,1750.536,433910.2813,6460000,-1725.469116,HORDALAND GP.,Skade Fm.,12.66191101,0.734663129,0.705294669,99.8602829,0.434305191,135.893219,257.1627502,310.8354492,0.411910594,0.070371531,213.5212097,15_9-23,3/10/2017,16,52,36,69,24,1931,155,
15/9-23,1750.688,433910.2813,6460000,-1725.620972,HORDALAND GP.,Skade Fm.,12.95575619,0.751123846,0.723225057,103.5387497,0.460200012,138.5826569,246.0035858,306.5761108,0.705754817,0.084351882,212.3139191,15_9-23,3/11/2017,16,52,36,69,24,1928,155,
15/9-23,1750.84,433910.2813,6460000,-1725.772949,HORDALAND GP.,Skade Fm.,12.80286217,0.784809053,0.742447794,100.4676743,0.460200012,142.9789276,237.0614319,321.820221,0.55286032,0.080533549,211.1066284,15_9-23,3/12/2017,13,42,29,69,19,1928,155,
15/9-23,1750.992,433910.2813,6460000,-1725.924927,HORDALAND GP.,Skade Fm.,12.44397831,0.962428987,0.767819762,102.1426163,0.446432263,139.4989014,226.5233307,321.2177124,0.193978801,0.067937695,209.8993378,15_9-23,3/13/2017,13,44,31,70,20,1928,155,
15/9-23,1751.144,433910.2813,6460000,-1726.076904,HORDALAND GP.,Skade Fm.,12.77166271,0.914753258,0.894844174,101.2002411,0.354205281,135.8803711,220.1069946,319.6976013,0.618465662,0.048758801,208.8174744,15_9-23,3/14/2017,15,52,37,70,24,1957,155,
15/9-23,1751.296,433910.2813,6460000,-1726.228882,HORDALAND GP.,Skade Fm.,12.67973995,0.824040532,0.86853087,94.81622315,0.365683317,134.4365234,219.1033936,312.3758545,1.23296237,0.019293428,207.7425842,15_9-23,3/15/2017,15,52,37,70,24,1958,155,
15/9-23,1751.448,433910.3125,6460000,-1726.380859,HORDALAND GP.,Skade Fm.,12.58781719,0.810343325,0.769827902,87.82631683,0.421192467,133.6483612,233.8841705,311.684082,1.393369675,0.005611901,206.6676788,15_9-23,3/16/2017,15,52,37,70,24,1955,154,
15/9-23,1751.6,433910.3125,6460000,-1726.532837,HORDALAND GP.,Skade Fm.,12.49589443,0.806193173,0.781469584,85.57254028,0.414160997,133.8691254,266.0898743,312.1180115,1.239100575,0.02068655,205.5927734,15_9-23,3/17/2017,16,52,36,69,24,1955,154,
15/9-23,1751.752,433910.3125,6460000,-1726.684692,HORDALAND GP.,Skade Fm.,12.40397167,0.805400014,0.791362763,84.89826965,0.407602757,133.574234,271.3941345,319.882782,1.022688627,0.029222339,204.5178833,15_9-23,3/18/2017,16,52,36,69,24,1957,154,
15/9-23,1751.904,433910.3125,6460000,-1726.836792,HORDALAND GP.,Skade Fm.,12.32205772,0.805910051,0.7949,96.99985504,0.382400006,133.3389893,224.4877014,316.399353,0.072058126,0.027190676,203.4429779,15_9-23,3/19/2017,16,52,36,68,24,1957,154,
15/9-23,1752.056,433910.3125,6460000,-1726.988647,HORDALAND GP.,Skade Fm.,12.32663536,0.809899986,0.7949,105.2621994,0.382400006,135.313736,175.1807098,311.7829285,0.076635301,0.028319437,198.6287994,15_9-23,3/20/2017,16,52,36,68,24,1955,154,
15/9-23,1752.208,433910.3125,6460000,-1727.140625,HORDALAND GP.,Skade Fm.,12.42716122,0.809835196,0.794219375,105.874939,0.385273755,135.4118958,141.0285034,301.7375794,0.177159905,0.033288118,187.4044342,15_9-23,3/21/2017,14,44,31,68,21,1955,154,
15/9-23,1752.36,433910.3125,6460000,-1727.292603,HORDALAND GP.,Skade Fm.,12.73832798,0.808963776,0.788232327,109.6899109,0.409000009,136.6611176,125.435585,295.6286011,0.488327414,0.049488884,176.180069,15_9-23,3/22/2017,17,52,35,67,24,1965,154,
15/9-23,1752.512,433910.3125,6460000,-1727.44458,HORDALAND GP.,Skade Fm.,12.88212585,0.804857016,0.784391165,110.2071762,0.410263538,135.3274078,141.1391296,302.8468933,0.632125258,0.077669606,164.9557037,15_9-23,3/23/2017,17,51,34,66,24,1809,154,
15/9-23,1752.664,433910.3125,6460000,-1727.596558,HORDALAND GP.,Skade Fm.,12.95953465,0.792423964,0.776733637,112.4072037,0.421299994,132.8523407,162.3082428,303.2313232,0.709534049,0.094029926,153.7313385,15_9-23,3/24/2017,17,51,34,66,24,1851,154,
15/9-23,1752.816,433910.3438,6460000,-1727.748535,HORDALAND GP.,Skade Fm.,13.01778507,0.7783072,0.762856543,114.1887436,0.421299994,131.8756104,165.7381287,304.597168,0.767785311,0.095460177,142.5069733,15_9-23,3/25/2017,17,51,34,66,24,1851,154,
15/9-23,1752.968,433910.3438,6460000,-1727.900513,HORDALAND GP.,Skade Fm.,13.01949883,0.777234972,0.75587225,111.7924423,0.421357095,131.9759979,163.5174408,298.4477844,0.769499779,0.106200002,131.282608,15_9-23,3/26/2017,16,49,33,66,24,1855,154,
15/9-23,1753.12,433910.3438,6460000,-1728.05249,HORDALAND GP.,Skade Fm.,13.02113056,0.756908655,0.744966209,106.339859,0.421955317,133.5956421,144.7770996,293.4650574,0.771131396,0.106006421,129.6149445,15_9-23,3/27/2017,16,49,33,66,24,1855,154,
15/9-23,1753.272,433910.3438,6460000,-1728.204346,HORDALAND GP.,Skade Fm.,13.02627373,0.749318302,0.732865572,99.73049927,0.421915978,134.2385101,134.641098,289.8910217,0.776274085,0.103515968,130.4957123,15_9-23,3/28/2017,17,49,32,65,24,1855,154,
15/9-23,1753.424,433910.3438,6460000,-1728.356323,HORDALAND GP.,Skade Fm.,12.89853954,0.741400003,0.723399997,102.4918594,0.414080292,134.5104828,137.9458008,288.6529236,0.648539424,0.097026683,131.3764954,15_9-23,3/29/2017,17,49,32,65,24,1855,154,
15/9-23,1753.576,433910.3438,6460000,-1728.508423,HORDALAND GP.,Skade Fm.,12.70252037,0.739996612,0.722191036,102.4546204,0.394762337,134.647171,142.5823364,295.0854492,0.452520132,0.088582121,132.2572784,15_9-23,3/30/2017,17,49,32,65,24,1855,154,
15/9-23,1753.728,433910.3438,6460000,-1728.6604,HORDALAND GP.,Skade Fm.,12.52053833,0.724506378,0.708675921,101.0465698,0.404287577,134.9827118,145.7254181,295.7839661,0.2705383,0.062261362,133.1380615,15_9-23,3/31/2017,17,49,32,65,24,1862,154,
15/9-23,1753.88,433910.3438,6460000,-1728.812256,HORDALAND GP.,Skade Fm.,12.49656391,0.720970213,0.703590989,96.31201935,0.406510919,135.6286774,160.6519165,297.199646,0.24656415,0.0597413,134.0188294,15_9-23,4/1/2017,16,47,31,65,23,1862,154,
15/9-23,1754.032,433910.3438,6460000,-1728.964233,HORDALAND GP.,Skade Fm.,12.38936138,0.718338132,0.701288402,98.04058075,0.407799989,136.3575592,169.7927399,299.2917786,0.139361739,0.047631789,135.04216,15_9-23,4/2/2017,17,49,32,65,24,1862,154,
15/9-23,1754.184,433910.3438,6460000,-1729.116211,HORDALAND GP.,Skade Fm.,12.30669975,0.719287872,0.716899991,104.9514389,0.407799989,135.3848419,177.8815308,295.1643677,0.05670001,0.035197746,136.6000671,15_9-23,4/3/2017,17,51,33,65,24,1842,154,
15/9-23,1754.336,433910.375,6460000,-1729.268188,HORDALAND GP.,Skade Fm.,12.31363297,0.724506319,0.715900004,108.8208084,0.408417016,134.9203491,191.3148651,293.6238098,0.063632987,0.026662415,138.1579742,15_9-23,4/4/2017,17,51,33,65,24,1846,154,
15/9-23,1754.488,433910.375,6460000,-1729.420166,HORDALAND GP.,Skade Fm.,12.37431526,0.712463856,0.702738226,110.7730026,0.416500002,135.3173981,199.0021362,298.9619141,0.12431436,0.030257806,139.7158814,15_9-23,4/5/2017,16,47,31,65,22,1846,154,
15/9-23,1754.64,433910.375,6460000,-1729.572144,HORDALAND GP.,Skade Fm.,12.41060066,0.709979773,0.702057481,96.51010132,0.417129844,136.5129242,192.7110138,321.781311,0.160600051,0.032577146,141.2737732,15_9-23,4/6/2017,17,51,34,66,24,1841,154,
15/9-23,1754.792,433910.375,6460000,-1729.724121,HORDALAND GP.,Skade Fm.,12.42277908,0.739859521,0.705926836,100.7850266,0.426099986,137.681488,148.1947479,332.9422607,0.172778532,0.035264585,142.8316803,15_9-23,4/7/2017,17,51,34,66,24,1846,154,
15/9-23,1754.944,433910.375,6460000,-1729.875977,HORDALAND GP.,Skade Fm.,12.43910694,0.744278848,0.730078399,105.0599442,0.426099986,138.3344727,99.43255615,335.4399414,0.189105868,0.037754268,144.3895874,15_9-23,4/8/2017,17,51,34,66,24,1848,154,
15/9-23,1755.096,433910.375,6460000,-1730.027954,HORDALAND GP.,Skade Fm.,12.5284338,0.753427684,0.731897771,109.1786728,0.423969984,137.3899689,141.8356628,331.9151917,0.278434098,0.03882635,148.2178803,15_9-23,4/9/2017,17,51,34,66,24,1848,154,
15/9-23,1755.248,433910.375,6460000,-1730.180054,HORDALAND GP.,Skade Fm.,12.76648426,0.755622625,0.741639018,110.6693268,0.389400005,136.2722321,257.7320252,326.4075623,0.516484618,0.04400491,153.370575,15_9-23,4/10/2017,17,51,34,66,24,1847,154,
15/9-23,1755.4,433910.375,6460000,-1730.331909,HORDALAND GP.,Skade Fm.,12.8299036,0.757700026,0.742231429,110.0989304,0.388414055,135.6531372,315.3513794,321.5293884,0.579903841,0.070069425,158.5232849,15_9-23,4/11/2017,17,51,34,66,24,1846,153,
15/9-23,1755.552,433910.375,6460000,-1730.483887,HORDALAND GP.,Skade Fm.,12.81463623,0.75769496,0.740999997,102.8491898,0.370700002,135.4659576,265.2472839,317.6097107,0.564636529,0.080133595,163.6759796,15_9-23,4/12/2017,17,51,34,66,24,1846,153,
15/9-23,1755.704,433910.4063,6460000,-1730.635864,HORDALAND GP.,Skade Fm.,12.76647472,0.757595241,0.740999997,101.372139,0.370700002,136.3080292,223.1208496,321.0534973,0.516473353,0.077360317,168.8286743,15_9-23,4/13/2017,17,51,33,65,24,1852,153,
15/9-23,1755.856,433910.4063,6460000,-1730.787842,HORDALAND GP.,Skade Fm.,12.84635353,0.757504523,0.740923286,108.52948,0.372206926,136.1253662,163.4531097,312.4570618,0.596353173,0.084784985,173.9813843,15_9-23,4/14/2017,17,51,33,65,24,1858,153,
15/9-23,1756.008,433910.4063,6460000,-1730.939819,HORDALAND GP.,Skade Fm.,12.8835268,0.75762105,0.739291608,105.670372,0.404100001,137.7798462,131.8095245,314.382019,0.633527756,0.088615805,178.5753326,15_9-23,4/15/2017,17,51,33,65,24,1858,153,
15/9-23,1756.16,433910.4063,6460000,-1731.091797,HORDALAND GP.,Skade Fm.,12.73933792,0.758442342,0.739028335,104.5730896,0.404056221,140.834198,131.5736084,321.5844727,0.489338934,0.086680099,172.9473877,15_9-23,4/16/2017,17,51,33,65,24,1858,153,
15/9-23,1756.312,433910.4063,6460000,-1731.243774,HORDALAND GP.,Skade Fm.,12.69606304,0.767439365,0.738208473,102.2654648,0.403018385,140.1003571,170.2640381,320.4387207,0.446062863,0.0853393,167.3194275,15_9-23,4/17/2017,17,51,33,65,24,1858,153,
15/9-23,1756.464,433910.4063,6460000,-1731.39563,HORDALAND GP.,Skade Fm.,12.47806644,0.787351966,0.762683094,105.0367889,0.403796673,136.2766113,248.8676605,312.3361816,0.228066146,0.061992746,161.6914825,15_9-23,4/18/2017,17,51,34,65,24,1858,153,
15/9-23,1756.616,433910.4063,6460000,-1731.547607,HORDALAND GP.,Skade Fm.,12.27097321,0.803508043,0.782130361,107.9795837,0.412398934,134.4126282,236.2370606,308.146637,0.020973468,0.039403148,156.0635376,15_9-23,4/19/2017,17,51,34,65,24,1858,153,
15/9-23,1756.768,433910.4063,6460000,-1731.699585,HORDALAND GP.,Skade Fm.,12.40430069,0.82694912,0.794996977,115.5815125,0.421600014,134.6425934,199.9984894,306.5722046,0.154300794,0.039456219,150.4355774,15_9-23,4/20/2017,17,51,34,65,24,1858,153,
15/9-23,1756.92,433910.4063,6460000,-1731.851685,HORDALAND GP.,Skade Fm.,12.97127342,0.884159088,0.885850787,103.0807495,0.420302779,135.2645874,176.4570923,305.0080261,0.721274197,0.037152614,144.8076325,15_9-23,4/21/2017,18,51,33,63,24,1858,153,
15/9-23,1757.072,433910.4063,6460000,-1732.00354,HORDALAND GP.,Skade Fm.,12.77983093,0.971096695,0.928057134,91.021698,0.372062147,137.1388855,137.5426636,291.2668762,0.529831529,0.0055068,142.4363403,15_9-23,4/22/2017,18,51,33,63,24,1858,153,
15/9-23,1757.224,433910.4063,6460000,-1732.155518,HORDALAND GP.,Skade Fm.,12.75452423,0.933551252,0.901799977,97.06487274,0.375043273,137.1430512,130.0590668,295.8879395,0.504524469,0.002889304,143.683548,15_9-23,4/23/2017,18,51,33,63,24,1858,153,
15/9-23,1757.376,433910.4375,6460000,-1732.307495,HORDALAND GP.,Skade Fm.,12.66059876,0.902665019,0.90060693,107.6036453,0.39566493,135.2201996,148.4190064,317.9772339,0.410599709,0.056699999,144.9307709,15_9-23,4/24/2017,18,51,33,63,24,1858,153,
15/9-23,1757.528,433910.4375,6460000,-1732.459351,HORDALAND GP.,Skade Fm.,12.66255474,0.821117103,0.836803854,112.4968185,0.425661504,133.9190064,214.4047852,332.5739746,0.412555754,0.057021383,146.1779785,15_9-23,4/25/2017,18,51,33,63,24,1858,153,
15/9-23,1757.68,433910.4375,6460000,-1732.61145,HORDALAND GP.,Skade Fm.,12.78050232,0.791822195,0.788562477,112.2081146,0.434561402,131.3567047,281.0491333,322.199646,0.530500412,0.076399997,147.4252014,15_9-23,4/26/2017,18,51,33,63,24,1858,153,
