WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,GR,SGR,NPHI,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE,Well_ID,Date,Oil_volume,Liquid_volume,Gas_volume,Water_volume,Water_cut,Working_hours,Dynamic_level,Reservoir_pressure
15/9-23,1690.496,433909.09375,6460000.0,-1665.441284,HORDALAND GP.,Skade Fm.,12.818847656,-9999.0,0.7215079069,0.7048000097,104.54785919,-9999.0,0.4093936682,141.51263428,-9999.0,12.250000954,188.39431763,325.80807495,0.5688480735,0.0892133638,-9999.0,-9999.0,184.46040344,-9999.0,65000.0,1.0,15_9-23,2016-02-09,16,73,4416,57,77,24,1862,170
15/9-23,1690.648,433909.09375,6460000.0,-1665.593262,HORDALAND GP.,Skade Fm.,12.847688675,-9999.0,0.7225000262,0.7054492831,105.4940033,-9999.0,0.3898000121,141.92892456,-9999.0,12.250000954,158.87992859,331.04318237,0.5976883173,0.0885266066,-9999.0,-9999.0,178.52864075,-9999.0,65000.0,1.0,15_9-23,2016-02-10,16,73,4416,57,77,24,1862,170
15/9-23,1690.8,433909.09375,6460000.0,-1665.745239,HORDALAND GP.,Skade Fm.,12.894750595,-9999.0,0.7225168347,0.7085999846,104.68945313,-9999.0,0.3953590989,142.49369812,-9999.0,12.250000954,149.84022522,338.17462158,0.6447501779,0.0881573111,-9999.0,-9999.0,172.59687805,-9999.0,65000.0,1.0,15_9-23,2016-02-11,16,73,4416,57,77,24,1862,170
15/9-23,1690.952,433909.09375,6460000.0,-1665.897217,HORDALAND GP.,Skade Fm.,12.808577538,-9999.0,0.7226496339,0.7084344029,103.37100983,-9999.0,0.4233801067,142.6443634,-9999.0,12.250000954,153.40609741,340.06448364,0.5585772991,0.0932807848,-9999.0,-9999.0,166.6651001,-9999.0,65000.0,1.0,15_9-23,2016-02-12,16,73,4416,57,77,24,1862,170
15/9-23,1691.104,433909.09375,6460000.0,-1666.049194,HORDALAND GP.,Skade Fm.,12.670028687,-9999.0,0.7232089639,0.7075999975,106.81124878,-9999.0,0.4254096746,142.27397156,-9999.0,12.250000954,155.01905823,335.28787231,0.4200287163,0.0940778255,-9999.0,-9999.0,162.71968079,-9999.0,65000.0,1.0,15_9-23,2016-02-13,16,73,4416,57,77,24,1862,170
15/9-23,1691.256,433909.09375,6460000.0,-1666.201172,HORDALAND GP.,Skade Fm.,12.508101463,-9999.0,0.7247518897,0.7079685926,108.32772064,-9999.0,0.4188168645,141.60804749,-9999.0,12.250000954,148.82421875,326.18423462,0.2581005991,0.0836848021,-9999.0,-9999.0,159.69104004,-9999.0,65000.0,1.0,15_9-23,2016-02-14,3,93,733,90,97,24,1705,170
15/9-23,1691.408,433909.125,6460000.0,-1666.353149,HORDALAND GP.,Skade Fm.,12.470900536,-9999.0,0.7238235474,0.7096640468,101.05770111,-9999.0,0.3964204192,141.32897949,-9999.0,12.250000954,143.79858398,319.62460327,0.2208995968,0.0595000014,-9999.0,-9999.0,156.66238403,-9999.0,65000.0,1.0,15_9-23,2016-02-15,3,93,733,90,97,24,1731,170
15/9-23,1691.56,433909.125,6460000.0,-1666.505127,HORDALAND GP.,Skade Fm.,12.469675064,-9999.0,0.720184505,0.7080898881,100.84623718,-9999.0,0.4046348035,141.55567932,-9999.0,12.250000954,167.23736572,320.05807495,0.2196747065,0.0574841686,-9999.0,-9999.0,153.63374329,-9999.0,65000.0,1.0,15_9-23,2016-02-16,16,89,4184,73,82,24,1775,170
15/9-23,1691.712,433909.125,6460000.0,-1666.657104,HORDALAND GP.,Skade Fm.,12.463000298,-9999.0,0.7249248624,0.7053006291,103.3079071,-9999.0,0.4020236433,142.31143188,-9999.0,12.250000954,195.918396,323.76010132,0.2130003124,0.0465000011,-9999.0,-9999.0,150.60510254,-9999.0,65000.0,1.0,15_9-23,2016-02-17,18,89,4882,70,79,24,1811,170
15/9-23,1691.864,433909.125,6460000.0,-1666.809082,HORDALAND GP.,Skade Fm.,12.467028618,-9999.0,0.7515053153,0.7081999779,109.58126831,-9999.0,0.3994286358,142.59625244,-9999.0,12.250000954,202.09312439,331.24395752,0.2170284837,0.046664726,-9999.0,-9999.0,147.57644653,-9999.0,65000.0,1.0,15_9-23,2016-02-18,18,80,4746,63,78,24,1843,170
15/9-23,1692.016,433909.125,6460000.0,-1666.96106,HORDALAND GP.,Skade Fm.,12.490017891,-9999.0,0.7501494884,0.7575756907,110.37369537,-9999.0,0.3872179091,142.6413269,-9999.0,12.250000954,210.27456665,345.51751709,0.2400175333,0.0476589501,-9999.0,-9999.0,147.80152893,-9999.0,65000.0,1.0,15_9-23,2016-02-19,17,79,4687,62,78,24,1843,170
15/9-23,1692.168,433909.125,6460000.0,-1667.113037,HORDALAND GP.,Skade Fm.,12.489486694,-9999.0,0.7487000227,0.7394971848,106.29573059,-9999.0,0.3881455362,142.48286438,-9999.0,12.250000954,236.42094421,337.5340271,0.2394865453,0.0483322032,-9999.0,-9999.0,175.68325806,-9999.0,65000.0,1.0,15_9-23,2016-02-20,16,73,4336,57,78,23,1793,170
15/9-23,1692.32,433909.125,6460000.0,-1667.265015,HORDALAND GP.,Skade Fm.,12.483167648,-9999.0,0.7421934009,0.6915000081,107.98043823,-9999.0,0.3867444992,142.14103699,-9999.0,12.250000954,277.10870361,315.89929199,0.2331665009,0.05058413,-9999.0,-9999.0,203.56498718,-9999.0,65000.0,1.0,15_9-23,2016-02-21,17,76,4486,59,78,24,1803,170
15/9-23,1692.472,433909.125,6460000.0,-1667.416992,HORDALAND GP.,Skade Fm.,12.508378029,-9999.0,0.7028999925,0.6909991503,110.64331818,-9999.0,0.3696669638,141.90805054,-9999.0,12.250000954,315.25845337,300.34405518,0.2583783269,0.0528564863,-9999.0,-9999.0,231.44671631,-9999.0,65000.0,1.0,15_9-23,2016-02-22,17,76,4486,59,78,24,1800,170
15/9-23,1692.624,433909.125,6460000.0,-1667.56897,HORDALAND GP.,Skade Fm.,12.659352303,-9999.0,0.7067018151,0.6879000068,109.14884186,-9999.0,0.3726966381,141.53559875,-9999.0,12.250000954,328.67153931,302.06481934,0.4093511403,0.0585017689,-9999.0,-9999.0,259.32846069,-9999.0,65000.0,1.0,15_9-23,2016-02-23,16,73,4291,57,78,24,1801,170
15/9-23,1692.776,433909.125,6460000.0,-1667.720947,HORDALAND GP.,Skade Fm.,12.833752632,-9999.0,0.730700016,0.6955939531,106.23242188,-9999.0,0.3877486885,140.7038269,-9999.0,12.250000954,342.65151978,316.21182251,0.5837527514,0.0748219192,-9999.0,-9999.0,287.21017456,-9999.0,65000.0,1.0,15_9-23,2016-02-24,17,77,4527,60,78,24,1806,169
15/9-23,1692.928,433909.125,6460000.0,-1667.872925,HORDALAND GP.,Skade Fm.,12.856274605,-9999.0,0.735458374,0.7454000115,108.58290863,-9999.0,0.4070964754,139.86064148,-9999.0,12.250000954,350.4960022,329.49523926,0.6062732935,0.0911835134,-9999.0,-9999.0,315.09191895,-9999.0,65000.0,1.0,15_9-23,2016-02-25,17,77,4527,60,78,24,1807,169
15/9-23,1693.08,433909.15625,6460000.0,-1668.024902,HORDALAND GP.,Skade Fm.,12.937732697,-9999.0,0.7679279447,0.7425474524,108.67056274,-9999.0,0.430624038,138.93191528,-9999.0,12.250000954,334.24099731,334.59896851,0.6877328753,0.0961754322,-9999.0,-9999.0,321.81112671,-9999.0,65000.0,1.0,15_9-23,2016-02-26,16,72,4226,56,78,24,1814,169
15/9-23,1693.232,433909.15625,6460000.0,-1668.17688,HORDALAND GP.,Skade Fm.,12.993951797,-9999.0,0.7715952396,0.7208917141,94.932479858,-9999.0,0.431507051,137.02398682,-9999.0,12.250000954,347.69641113,338.02993774,0.743952632,0.1001442,-9999.0,-9999.0,309.48403931,-9999.0,65000.0,1.0,15_9-23,2016-02-27,16,72,4226,56,78,24,1816,169
15/9-23,1693.384,433909.15625,6460000.0,-1668.328857,HORDALAND GP.,Skade Fm.,13.028987885,-9999.0,0.7454727292,0.7041239738,92.61756897,-9999.0,0.4177492559,135.08662415,-9999.0,12.250000954,340.70391846,342.16741943,0.7789883018,0.1059898064,-9999.0,-9999.0,297.15698242,-9999.0,65000.0,1.0,15_9-23,2016-02-28,15,72,3944,57,79,24,1823,169
15/9-23,1693.536,433909.15625,6460000.0,-1668.480835,HORDALAND GP.,Skade Fm.,13.050286293,-9999.0,0.7225000262,0.697850287,97.816810608,-9999.0,0.4174591005,134.60058594,-9999.0,12.250000954,335.61550903,344.59860229,0.8002868295,0.1105493233,-9999.0,-9999.0,284.82992554,-9999.0,65000.0,1.0,15_9-23,2016-02-29,15,72,3944,57,79,24,1821,169
15/9-23,1693.688,433909.15625,6460000.0,-1668.632813,HORDALAND GP.,Skade Fm.,12.993723869,-9999.0,0.7215870023,0.6923999786,97.256080627,-9999.0,0.4119700193,134.74757385,-9999.0,12.250000954,344.43841553,347.84890747,0.7437243462,0.1077272892,-9999.0,-9999.0,272.50286865,-9999.0,65000.0,1.0,15_9-23,2016-03-01,15,72,3944,57,79,24,1825,169
15/9-23,1693.84,433909.15625,6460000.0,-1668.78479,HORDALAND GP.,Skade Fm.,13.061416626,-9999.0,0.7139098048,0.6923999786,102.52631378,-9999.0,0.4054185152,134.88139343,-9999.0,12.250000954,326.94351196,348.54663086,0.8114163876,0.1064861417,-9999.0,-9999.0,260.17581177,-9999.0,65000.0,1.0,15_9-23,2016-03-02,15,72,3988,57,79,24,1830,169
15/9-23,1693.992,433909.15625,6460000.0,-1668.936646,HORDALAND GP.,Skade Fm.,13.26730442,-9999.0,0.7070999742,0.6910521388,95.457328796,-9999.0,0.4078006446,135.59179688,-9999.0,12.250000954,282.53335571,342.3989563,1.0285953283,0.1164754853,-9999.0,-9999.0,247.84873962,-9999.0,65000.0,1.0,15_9-23,2016-03-03,15,72,3988,57,79,24,1831,169
15/9-23,1694.144,433909.15625,6460000.0,-1669.088745,HORDALAND GP.,Skade Fm.,13.186369896,-9999.0,0.7065926194,0.6804999709,94.188819885,-9999.0,0.4504801333,136.80265808,-9999.0,12.250000954,254.83259583,330.39254761,1.0250586271,0.1449639499,-9999.0,-9999.0,245.7676239,-9999.0,65000.0,1.0,15_9-23,2016-03-04,14,73,3809,58,80,24,1831,169
15/9-23,1694.296,433909.15625,6460000.0,-1669.240723,HORDALAND GP.,Skade Fm.,13.104030609,-9999.0,0.7020142078,0.6804999709,98.400215149,-9999.0,0.457916528,137.54792786,-9999.0,12.250000954,252.66011047,323.17105103,0.8540306687,0.123009108,-9999.0,-9999.0,244.24655151,-9999.0,65000.0,1.0,15_9-23,2016-03-05,14,73,3809,58,80,24,1856,169
15/9-23,1694.448,433909.15625,6460000.0,-1669.3927,HORDALAND GP.,Skade Fm.,13.016713142,-9999.0,0.6980000138,0.6808359027,103.45243073,-9999.0,0.436532259,137.47337341,-9999.0,12.250000954,256.4543457,325.82015991,0.7667146325,0.1151478887,-9999.0,-9999.0,242.72549438,-9999.0,65000.0,1.0,15_9-23,2016-03-06,14,71,3730,57,80,24,1866,169
15/9-23,1694.6,433909.15625,6460000.0,-1669.544678,HORDALAND GP.,Skade Fm.,12.984870911,-9999.0,0.6986671686,0.6837000251,112.43943787,-9999.0,0.3993063867,137.27612305,-9999.0,12.250000954,271.45245361,332.46447754,0.7348713279,0.0968410596,-9999.0,-9999.0,241.204422,-9999.0,65000.0,1.0,15_9-23,2016-03-07,14,71,3730,57,80,24,1875,169
15/9-23,1694.752,433909.15625,6460000.0,-1669.696533,HORDALAND GP.,Skade Fm.,12.948379517,-9999.0,0.7045897245,0.683979094,115.01079559,-9999.0,0.3867026269,137.01921082,-9999.0,12.250000954,288.33215332,337.56463623,0.6983798742,0.097229898,-9999.0,-9999.0,239.68334961,-9999.0,65000.0,1.0,15_9-23,2016-03-08,14,73,3819,58,80,24,1883,169
15/9-23,1694.904,433909.1875,6460000.0,-1669.848633,HORDALAND GP.,Skade Fm.,12.917059898,-9999.0,0.7054389119,0.6866265535,112.86068726,-9999.0,0.4076219797,136.75471497,-9999.0,12.250000954,254.04800415,337.25299072,0.6670604944,0.0969841331,-9999.0,-9999.0,238.16229248,-9999.0,65000.0,1.0,15_9-23,2016-03-09,14,73,3819,58,80,24,1889,169
15/9-23,1695.056,433909.1875,6460000.0,-1670.00061,HORDALAND GP.,Skade Fm.,12.879597664,-9999.0,0.7058283091,0.6876867414,119.73448181,-9999.0,0.416118741,136.36322021,-9999.0,12.250000954,189.89257813,333.54675293,0.6295995712,0.0922000036,-9999.0,-9999.0,230.30117798,-9999.0,65000.0,1.0,15_9-23,2016-03-10,15,68,3930,53,78,24,1886,169
15/9-23,1695.208,433909.1875,6460000.0,-1670.152588,HORDALAND GP.,Skade Fm.,12.86329174,-9999.0,0.7061460018,0.6865816116,124.87854004,-9999.0,0.4076846242,137.22944641,-9999.0,12.250000954,146.69952393,333.02935791,0.6132932305,0.0911969617,-9999.0,-9999.0,211.57142639,-9999.0,65000.0,1.0,15_9-23,2016-03-11,15,68,3930,53,78,24,1885,169
15/9-23,1695.36,433909.1875,6460000.0,-1670.304565,HORDALAND GP.,Skade Fm.,12.713734627,-9999.0,0.70650208,0.6860438585,114.12754822,-9999.0,0.4180410802,139.92459106,-9999.0,12.250000954,128.8467865,335.39297485,0.4637348056,0.0812109634,-9999.0,-9999.0,192.8416748,-9999.0,65000.0,1.0,15_9-23,2016-03-12,15,68,3930,53,78,24,1883,169
15/9-23,1695.512,433909.1875,6460000.0,-1670.456421,HORDALAND GP.,Skade Fm.,12.841919899,-9999.0,0.7053958774,0.6827297807,114.75317383,-9999.0,0.4250599444,141.81552124,-9999.0,12.250000954,120.63327789,337.79135132,0.5919194221,0.0802132189,-9999.0,-9999.0,174.11192322,-9999.0,65000.0,1.0,15_9-23,2016-03-13,15,68,3930,53,78,24,1862,169
15/9-23,1695.664,433909.1875,6460000.0,-1670.608398,HORDALAND GP.,Skade Fm.,12.959082603,-9999.0,0.704046607,0.686132431,115.36782837,-9999.0,0.4286331236,141.44599915,-9999.0,12.250000954,132.97692871,338.95281982,0.7090812922,0.0803134963,-9999.0,-9999.0,155.38217163,-9999.0,65000.0,1.0,15_9-23,2016-03-14,15,68,3930,53,78,24,1842,169
15/9-23,1695.816,433909.1875,6460000.0,-1670.760498,HORDALAND GP.,Skade Fm.,12.835406303,-9999.0,0.7009008527,0.6851474643,115.93601227,-9999.0,0.4146718979,140.08610535,-9999.0,12.250000954,146.92796326,339.91122437,0.5854063034,0.0912103876,-9999.0,-9999.0,136.65242004,-9999.0,65000.0,1.0,15_9-23,2016-03-15,15,68,3930,53,78,24,1839,169
15/9-23,1695.968,433909.1875,6460000.0,-1670.912476,HORDALAND GP.,Skade Fm.,12.836813927,-9999.0,0.6963999867,0.6818646789,116.88332367,-9999.0,0.4123691022,139.54196167,-9999.0,12.250000954,125.29426575,340.46264648,0.5868139863,0.0900179595,-9999.0,-9999.0,117.92266846,-9999.0,65000.0,1.0,15_9-23,2016-03-16,15,71,4074,55,78,24,1836,169
15/9-23,1696.12,433909.1875,6460000.0,-1671.064453,HORDALAND GP.,Skade Fm.,12.834228516,-9999.0,0.6955013871,0.6766858101,112.82263184,-9999.0,0.4157969952,140.33990479,-9999.0,12.250000954,112.72740936,342.18829346,0.5842283964,0.087511614,-9999.0,-9999.0,118.93959045,-9999.0,65000.0,1.0,15_9-23,2016-03-17,15,71,4074,55,78,24,1841,169
15/9-23,1696.272,433909.1875,6460000.0,-1671.216309,HORDALAND GP.,Skade Fm.,12.770698547,-9999.0,0.6845999956,0.6741481423,109.4701004,-9999.0,0.4196805954,141.79602051,-9999.0,12.250000954,117.67964172,345.275177,0.5206992626,0.0826449394,-9999.0,-9999.0,125.22229004,-9999.0,65000.0,1.0,15_9-23,2016-03-18,16,71,4259,55,77,24,1845,169
15/9-23,1696.424,433909.1875,6460000.0,-1671.368286,HORDALAND GP.,Skade Fm.,12.757556915,-9999.0,0.6844087243,0.6596999764,114.51823425,-9999.0,0.4244042933,142.89640808,-9999.0,12.250000954,130.58847046,346.51797485,0.5075574517,0.0814154819,-9999.0,-9999.0,131.50498962,-9999.0,65000.0,1.0,15_9-23,2016-03-19,16,71,4259,55,77,24,1847,169
15/9-23,1696.576,433909.21875,6460000.0,-1671.520386,HORDALAND GP.,Skade Fm.,12.906806946,-9999.0,0.6817150116,0.6596999764,113.64551544,-9999.0,0.4408167601,142.97564697,-9999.0,12.250000954,146.25823975,341.76062012,0.6568071842,0.0912043229,-9999.0,-9999.0,137.78768921,-9999.0,65000.0,1.0,15_9-23,2016-03-20,16,71,4259,55,77,24,1839,169
15/9-23,1696.728,433909.21875,6460000.0,-1671.672363,HORDALAND GP.,Skade Fm.,12.79685688,-9999.0,0.6791999936,0.6595623493,113.20922852,-9999.0,0.447830528,143.18234253,-9999.0,12.250000954,148.87696838,336.69180298,0.5468577147,0.0962675288,-9999.0,-9999.0,144.07038879,-9999.0,65000.0,1.0,15_9-23,2016-03-21,16,71,4259,55,77,24,1839,168
15/9-23,1696.88,433909.21875,6460000.0,-1671.824341,HORDALAND GP.,Skade Fm.,12.696224213,-9999.0,0.6790672541,0.6575999856,118.63085938,-9999.0,0.4268333316,142.40365601,-9999.0,12.250000954,138.20429993,329.54602051,0.4462239444,0.0892022923,-9999.0,-9999.0,150.35308838,-9999.0,65000.0,1.0,15_9-23,2016-03-22,16,71,4259,55,77,24,1840,168
15/9-23,1697.032,433909.21875,6460000.0,-1671.976196,HORDALAND GP.,Skade Fm.,12.622157097,-9999.0,0.6771000028,0.6575578451,118.86528778,-9999.0,0.4044135809,141.49795532,-9999.0,12.250000954,109.3092804,336.60961914,0.3721567988,0.0752798244,-9999.0,-9999.0,153.28453064,-9999.0,65000.0,1.0,15_9-23,2016-03-23,15,67,4064,52,77,23,1837,168
15/9-23,1697.184,433909.21875,6460000.0,-1672.128174,HORDALAND GP.,Skade Fm.,12.494755745,-9999.0,0.6770247221,0.6568999887,119.44837189,-9999.0,0.3953909278,140.62791443,-9999.0,12.250000954,81.231361389,343.51773071,0.2447562069,0.0644881502,-9999.0,-9999.0,143.64875793,-9999.0,65000.0,1.0,15_9-23,2016-03-24,16,71,4259,55,77,24,1839,168
15/9-23,1697.336,433909.21875,6460000.0,-1672.280273,HORDALAND GP.,Skade Fm.,12.389062881,-9999.0,0.6757286787,0.6568999887,125.16915131,-9999.0,0.4226364791,139.89974976,-9999.0,12.250000954,56.49105072,348.22268677,0.139062956,0.046196878,-9999.0,-9999.0,134.01298523,-9999.0,65000.0,1.0,15_9-23,2016-03-25,15,66,3999,51,77,24,1840,168
15/9-23,1697.488,433909.21875,6460000.0,-1672.432251,HORDALAND GP.,Skade Fm.,12.413319588,-9999.0,0.6744737029,0.6569473147,121.76683044,-9999.0,0.4186891019,140.8004303,-9999.0,12.250000954,54.857215881,339.16915894,0.1633191109,0.0430366322,-9999.0,-9999.0,124.37721252,-9999.0,65000.0,1.0,15_9-23,2016-03-26,13,66,3478,53,80,24,1849,168
15/9-23,1697.64,433909.21875,6460000.0,-1672.584229,HORDALAND GP.,Skade Fm.,12.609241486,-9999.0,0.6739504337,0.6577752233,114.22315979,-9999.0,0.4287050068,142.12109375,-9999.0,12.250000954,117.33242798,325.65228271,0.3592414558,0.049194213,-9999.0,-9999.0,114.74144745,-9999.0,65000.0,1.0,15_9-23,2016-03-27,13,66,3478,53,80,24,1847,168
15/9-23,1697.792,433909.21875,6460000.0,-1672.736084,HORDALAND GP.,Skade Fm.,12.522891998,-9999.0,0.6728769541,0.6572337151,117.03141022,-9999.0,0.4174987674,141.89682007,-9999.0,12.250000954,222.37652588,324.59109497,0.2728931308,0.0510615222,-9999.0,-9999.0,105.10567474,-9999.0,65000.0,1.0,15_9-23,2016-03-28,13,66,3478,53,80,24,1849,168
15/9-23,1697.944,433909.21875,6460000.0,-1672.888062,HORDALAND GP.,Skade Fm.,12.471026421,-9999.0,0.6703954935,0.6558640003,119.572052,-9999.0,0.4212342799,140.66783142,-9999.0,12.250000954,282.29788208,335.57501221,0.221025154,0.0523180142,-9999.0,-9999.0,95.469902039,-9999.0,65000.0,1.0,15_9-23,2016-03-29,13,66,3478,53,80,24,1847,168
15/9-23,1698.096,433909.21875,6460000.0,-1673.040039,HORDALAND GP.,Skade Fm.,12.571709633,-9999.0,0.6703672409,0.6550831795,116.37870026,-9999.0,0.4149698019,140.51649475,-9999.0,12.250000954,340.50064087,340.57510376,0.3217093647,0.052905865,-9999.0,-9999.0,114.44124603,-9999.0,65000.0,1.0,15_9-23,2016-03-30,13,66,3478,53,80,24,1850,168
15/9-23,1698.248,433909.21875,6460000.0,-1673.192139,HORDALAND GP.,Skade Fm.,12.634633064,-9999.0,0.6718999743,0.6550217271,111.87893677,-9999.0,0.4009296894,142.67179871,-9999.0,12.250000954,387.26019287,345.71566772,0.3846319914,0.05790985,-9999.0,-9999.0,150.10006714,-9999.0,65000.0,1.0,15_9-23,2016-03-31,15,68,3930,53,78,24,1852,168
15/9-23,1698.4,433909.25,6460000.0,-1673.344116,HORDALAND GP.,Skade Fm.,12.72480011,-9999.0,0.6720100641,0.6629651785,118.08974457,-9999.0,0.4088816345,145.43405151,-9999.0,12.250000954,400.70419312,341.63986206,0.4748001993,0.0659835041,-9999.0,-9999.0,185.75889587,-9999.0,65000.0,1.0,15_9-23,2016-04-01,15,68,3930,53,78,24,1851,168
15/9-23,1698.552,433909.25,6460000.0,-1673.495972,HORDALAND GP.,Skade Fm.,12.917086601,-9999.0,0.6748999953,0.6672999859,116.4788208,-9999.0,0.4087648094,147.98577881,-9999.0,12.250000954,344.72323608,335.03509521,0.6670867801,0.0815133676,-9999.0,-9999.0,221.41772461,-9999.0,65000.0,1.0,15_9-23,2016-04-02,13,62,3586,49,78,22,1831,168
15/9-23,1698.704,433909.25,6460000.0,-1673.647949,HORDALAND GP.,Skade Fm.,13.012940407,-9999.0,0.674931407,0.66747576,108.79889679,-9999.0,0.4194613397,145.89750671,-9999.0,12.250000954,300.61651611,333.14361572,0.762940824,0.0879142731,-9999.0,-9999.0,257.07653809,-9999.0,65000.0,1.0,15_9-23,2016-04-03,13,58,3373,46,78,21,1831,168
15/9-23,1698.856,433909.25,6460000.0,-1673.799927,HORDALAND GP.,Skade Fm.,13.126802444,-9999.0,0.6759349108,0.6729000211,110.74334717,-9999.0,0.4337727427,143.64048767,-9999.0,12.250000954,259.59228516,331.05517578,0.8768022656,0.1010317951,-9999.0,-9999.0,292.73538208,-9999.0,65000.0,1.0,15_9-23,2016-04-04,15,68,3930,53,78,24,1842,168
15/9-23,1699.008,433909.25,6460000.0,-1673.952026,HORDALAND GP.,Skade Fm.,13.173654556,-9999.0,0.677141726,0.6728348732,113.39955902,-9999.0,0.4362860322,141.9642334,-9999.0,12.250000954,206.00009155,331.42715454,0.9236541986,0.1122772768,-9999.0,-9999.0,324.52096558,-9999.0,65000.0,1.0,15_9-23,2016-04-05,15,68,3930,53,78,24,1848,168
15/9-23,1699.16,433909.25,6460000.0,-1674.104004,HORDALAND GP.,Skade Fm.,13.055145264,-9999.0,0.6788237095,0.6704381108,115.94515991,-9999.0,0.4392263591,141.30355835,-9999.0,12.250000954,147.32473755,331.67663574,0.8051455021,0.1188309938,-9999.0,-9999.0,286.58804321,-9999.0,65000.0,1.0,15_9-23,2016-04-06,15,68,3930,53,78,24,1850,168
15/9-23,1699.312,433909.25,6460000.0,-1674.255859,HORDALAND GP.,Skade Fm.,13.168552399,-9999.0,0.6841199994,0.6720830202,113.88624573,-9999.0,0.4278214872,140.78683472,-9999.0,12.250000954,115.17555237,338.05532837,0.9185533524,0.1162158623,-9999.0,-9999.0,248.65512085,-9999.0,65000.0,1.0,15_9-23,2016-04-07,13,59,3436,47,78,21,1832,168
15/9-23,1699.464,433909.25,6460000.0,-1674.407837,HORDALAND GP.,Skade Fm.,13.204627991,-9999.0,0.6950250268,0.6763013005,111.83349609,-9999.0,0.4196662009,140.46646118,-9999.0,12.250000954,90.866271973,341.73471069,0.954628408,0.1265940815,-9999.0,-9999.0,210.72219849,-9999.0,65000.0,1.0,15_9-23,2016-04-08,14,65,3783,51,78,23,1831,168
15/9-23,1699.616,433909.25,6460000.0,-1674.559814,HORDALAND GP.,Skade Fm.,13.231906891,-9999.0,0.7231284976,0.6926335692,110.10383606,-9999.0,0.4337089062,139.96179199,-9999.0,12.250000954,85.393325806,345.43228149,0.981906414,0.1370142698,-9999.0,-9999.0,172.78927612,-9999.0,65000.0,1.0,15_9-23,2016-04-09,16,65,4298,49,75,23,1838,168
15/9-23,1699.768,433909.25,6460000.0,-1674.711792,HORDALAND GP.,Skade Fm.,13.178610802,-9999.0,0.7376999855,0.7140899301,108.15585327,-9999.0,0.4278222024,139.95825195,-9999.0,12.250000954,107.9835968,342.8855896,0.9286116362,0.1441285759,-9999.0,-9999.0,134.85635376,-9999.0,65000.0,1.0,15_9-23,2016-04-10,15,61,3979,46,75,21,1838,168
15/9-23,1699.92,433909.25,6460000.0,-1674.863892,HORDALAND GP.,Skade Fm.,12.972994804,-9999.0,0.7377108932,0.7283120155,106.25653839,-9999.0,0.4219355583,140.20921326,-9999.0,12.250000954,122.45515442,331.51821899,0.7229943871,0.1309079528,-9999.0,-9999.0,96.923431396,-9999.0,65000.0,1.0,15_9-23,2016-04-11,15,61,3979,46,75,21,1838,168
15/9-23,1700.072,433909.25,6460000.0,-1675.015747,HORDALAND GP.,Skade Fm.,12.572690964,-9999.0,0.7386999726,0.7293708324,108.72290802,-9999.0,0.4160999954,140.07487488,-9999.0,12.250000954,114.07789612,324.12417603,0.3226905167,0.0951118916,-9999.0,-9999.0,79.738777161,-9999.0,65000.0,1.0,15_9-23,2016-04-12,15,63,4129,48,75,22,1848,168
15/9-23,1700.224,433909.28125,6460000.0,-1675.167725,HORDALAND GP.,Skade Fm.,12.407054901,-9999.0,0.7387145758,0.7257000208,107.52672577,-9999.0,0.4160646498,139.63587952,-9999.0,12.250000954,112.73219299,324.52597046,0.1570550203,0.0587006882,-9999.0,-9999.0,85.60773468,-9999.0,65000.0,1.0,15_9-23,2016-04-13,14,56,3698,43,75,20,1848,168
15/9-23,1700.376,433909.28125,6460000.0,-1675.319702,HORDALAND GP.,Skade Fm.,12.310184479,-9999.0,0.7413081527,0.7257112861,108.25627899,-9999.0,0.4097836316,138.26809692,-9999.0,12.250000954,121.8608017,331.34259033,0.0601836257,0.0410795361,-9999.0,-9999.0,91.4766922,-9999.0,65000.0,1.0,15_9-23,2016-04-14,17,71,4684,54,75,20,1861,168
15/9-23,1700.528,433909.28125,6460000.0,-1675.47168,HORDALAND GP.,Skade Fm.,12.225818634,-9999.0,0.744500339,0.7301001549,107.29369354,-9999.0,0.4034000039,138.53630066,-9999.0,12.250000954,122.82512665,329.64349365,-0.024181472,0.0330989473,-9999.0,-9999.0,97.345657349,-9999.0,65000.0,1.0,15_9-23,2016-04-15,17,71,4684,54,75,20,1856,167
15/9-23,1700.68,433909.28125,6460000.0,-1675.623779,HORDALAND GP.,Skade Fm.,12.288626671,-9999.0,0.7456967235,0.7306983471,112.25460052,-9999.0,0.4034000039,141.04469299,-9999.0,12.250000954,113.66572571,315.76742554,0.038626723,0.0296096392,-9999.0,-9999.0,103.21461487,-9999.0,65000.0,1.0,15_9-23,2016-04-16,17,67,4550,50,74,18,1860,167
